variant,lattice,run_id,phase,kind,status,elapsed_s,message,Cell Size,Strut Thickness,Shell Thickness,resp_lattice_volume,resp_envelope_volume,resp_mass,resp_surface_area,resp_max_stress,resp_max_displacement,resp_min_thickness,out_Solve Time,porosity,mass_g,stiffness_N_mm,E_app_GPa,max_stress_MPa,max_stress_peak_MPa,sf_yield,sf_fatigue,pore_um,pore_estimated,strut_mm,surface_area_mm2,specific_surface_1_mm,lattice_volume_mm3,max_displacement_mm,cell_mm,relative_density,pred_E_app_GPa,pred_porosity,pred_pore_um,pred_sf_yield,pred_sf_fatigue,pred_mass_g,pred_max_stress_MPa,pred_D,d_modulus,d_porosity,d_pore_size,d_sf_fatigue,d_sf_yield,d_strut,d_mass,d_surface_area,D,feasible,modulus_dev,resp_pore_size
fusion_cage_gyroid,gyroid,lhs_57719be7,lhs,,cached,0.0,reused existing output,3.1448,0.7095,1.4038,3859.3525,6000.0,17.097,11114.362,22.5999,0.0015619,0.7095,242.6,0.35677458333333334,17.097,768295.0252897113,18.43908060695307,22.5999,37.6665,25.22135053694928,15.48679418935482,1020.1,0.0,0.7095,11114.362,2.8798514776766306,3859.3525,0.0015619,3.1448,0.6432254166666667,,,,,,,,,0.10406129286979535,0.0,0.0,1.0,1.0,1.0,0.49243332693783565,0.41012032566900897,0.0,False,15.43908060695307,1.0201
fusion_cage_gyroid,gyroid,lhs_6827a898,lhs,,cached,0.0,reused existing output,2.2147,0.6405,1.0853,4073.2321,6000.0,18.044,15913.496,19.8118,0.0015039,0.6405,272.5,0.32112798333333326,18.044,797925.3939756632,19.15020945541592,19.8118,33.01966666666667,28.770732593706775,17.666239311925214,577.6,0.0,0.6405,15913.496,3.9068473412060163,4073.2321,0.0015039,2.2147,0.6788720166666667,,,,,,,,,0.056652702972272095,0.0,1.0,1.0,1.0,1.0,0.4583653108211818,0.5162995055729791,0.0,False,16.15020945541592,0.5776
fusion_cage_gyroid,gyroid,lhs_168973d7,lhs,,cached,0.0,reused existing output,2.722,0.8562,1.2295,4379.1765,6000.0,19.400000000000002,12931.655,18.9989,0.0013226,0.8562,293.4,0.2701372500000001,19.400000000000002,907303.7955542115,21.775291093301075,18.9989,31.66483333333333,30.001736942665104,18.422119175320677,640.9,0.0,0.8562,12931.655,2.9529878505696225,4379.1765,0.0013226,2.722,0.7298627499999999,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,0.40958365310821165,0.4503273047584084,0.0,False,18.775291093301075,0.6409
fusion_cage_gyroid,gyroid,lhs_e62ca71d,lhs,,cached,0.0,reused existing output,1.7351,0.3851,1.3069,3782.1462,6000.0,16.755,18295.369,22.3149,0.0016035,0.3851,239.9,0.3696423,16.755,748362.9560336763,17.96071094480823,22.3149,37.191500000000005,25.543470954384734,15.684587428130978,569.2,0.0,0.3851,18295.369,4.837298198573074,3782.1462,0.0016035,1.7351,0.6303577,,,,,,,,,0.1359526036794513,0.0,1.0,1.0,1.0,0.5673333333333334,0.5047366653875671,0.5689976218946757,0.0,False,14.96071094480823,0.5692
fusion_cage_gyroid,gyroid,lhs_b3dd5154,lhs,,cached,0.0,reused existing output,1.9085,0.7737,0.679,5218.2448,6000.0,23.116999999999997,19414.725,14.9086,0.0010881,0.7737,371.1,0.13029253333333324,23.116999999999997,1102839.8125172318,26.468155500413562,14.9086,24.84766666666667,38.2329662074239,23.476382758944503,276.0,0.0,0.7737,19414.725,3.7205469931192185,5218.2448,0.0010881,1.9085,0.8697074666666668,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.2758657904834997,0.5937629862501175,0.0,False,23.468155500413562,0.276
fusion_cage_gyroid,gyroid,lhs_2feb32b2,lhs,,cached,0.0,reused existing output,3.9575,0.5604,1.1341,2959.4331,6000.0,13.11,9726.078,31.6854,0.0022253,0.5604,178.9,0.50676115,13.11,539253.1344088438,12.942075225812252,31.6854,52.809000000000005,17.989357874604707,11.04609694054675,1616.2,0.0,0.5604,9726.078,3.2864665871311636,2959.4331,0.0022253,3.9575,0.49323885,,,,,,,,,0.47052831827918323,0.53380575,0.0,1.0,1.0,1.0,0.6358643514965464,0.3794050223259885,0.0,False,9.942075225812252,1.6162
fusion_cage_gyroid,gyroid,lhs_068f6878,lhs,,cached,0.0,reused existing output,2.4991,0.5172,0.5648,3309.6884,6000.0,14.661999999999999,15480.105,28.5314,0.0019503,0.5172,231.6,0.44838526666666667,14.661999999999999,615289.9553914783,14.766958929395479,28.5314,47.55233333333334,19.977989162817106,12.267186328045591,857.3,0.0,0.5172,15480.105,4.677209189843975,3309.6884,0.0019503,2.4991,0.5516147333333333,,,,,,,,,0.3488694047069681,0.2419263333333333,0.7135000000000002,1.0,1.0,1.0,0.58003165771297,0.5067108795921748,0.4834149423855079,True,11.766958929395479,0.8573
fusion_cage_gyroid,gyroid,lhs_c97b2a76,lhs,,cached,0.0,reused existing output,3.5326,0.8068,0.8949,3618.3,6000.0,16.029,10913.964,23.7536,0.0017318,0.8068,242.7,0.39695,16.029,692920.6605843632,16.630095854024717,23.7536,39.58933333333333,23.996362656607843,14.734608648794289,1136.1000000000001,0.0,0.8068,10913.964,3.016323687919741,3618.3,0.0017318,3.5326,0.60305,,,,,,,,,0.22466027639835223,0.0,0.0,1.0,1.0,1.0,0.530854278587874,0.4056865892293939,0.0,False,13.630095854024717,1.1361
fusion_cage_gyroid,gyroid,lhs_8a39aeb3,lhs,,cached,0.0,reused existing output,3.3565,0.4344,0.7226,2529.244,6000.0,11.205,11918.598,40.1185,0.0027079,0.4344,166.2,0.5784593333333333,11.205,443147.82672919973,10.635547841500793,40.1185,66.86416666666666,14.207909069381957,8.724154691725763,1411.7,0.0,0.4344,11918.598,4.712316407590568,2529.244,0.0027079,3.3565,0.4215406666666667,,,,,,,,,0.6242968105666138,0.8922966666666667,0.0,1.0,1.0,0.896,0.70439610514198,0.42791376901300593,0.0,False,7.635547841500793,1.4117
fusion_cage_gyroid,gyroid,lhs_b1730703,lhs,,cached,0.0,reused existing output,2.8913,0.3189,0.9084,2441.632,6000.0,10.815999999999999,12791.346,41.0512,0.0028023,0.3189,149.5,0.5930613333333333,10.815999999999999,428219.6766941441,10.277272240659459,41.0512,68.41866666666668,13.885099582959812,8.525938340413921,1271.3000000000002,0.0,0.3189,12791.346,5.238850899726084,2441.632,0.0028023,2.8913,0.40693866666666667,,,,,,,,,0.6481818506227027,0.9653066666666668,0.0,1.0,1.0,0.12600000000000017,0.7183902532617037,0.447223016661192,0.0,False,7.2772722406594585,1.2713
fusion_cage_gyroid,gyroid,infill1_60cd5818,infill1,exploit,cached,0.0,reused existing output,2.0498,0.3274,0.5,2770.403,6000.0,12.273,18781.43,34.3,0.0024537,0.3274,194.7,0.5382661666666667,12.273,489057.34197334637,11.737376207360311,34.3,57.166666666666664,16.61807580174927,10.204081632653063,800.0,0.0,0.3274,18781.43,6.779313334558186,2770.403,0.0024537,2.0498,0.4617338333333333,11.67490304238817,0.5351143418793207,800.0000056977923,16.237887704858423,9.970632801228858,12.356664794492382,35.103087936090006,0.7066704199318191,0.5508415861759792,0.6913308333333336,1.0,1.0,1.0,0.18266666666666687,0.6659751534919416,0.5797515534088413,0.7067068340195058,True,8.737376207360311,0.8
fusion_cage_gyroid,gyroid,infill1_3ededb04,infill1,explore,cached,0.0,reused existing output,2.2086,0.3137,0.658,2629.6556,6000.0,11.649,16691.765,37.2686,0.0026565,0.3137,177.0,0.5617240666666666,11.649,451722.19085262564,10.841332580463014,37.2686,62.11433333333333,15.294376499251381,9.391283815329794,901.0,0.0,0.3137,16691.765,6.347509917268253,2629.6556,0.0026565,2.2086,0.43827593333333337,11.270868324065345,0.5563411139095098,900.9632825821636,15.701624493590952,9.641348373257602,11.792440690613684,36.301976284852636,0.616433067022268,0.6105778279691324,0.8086203333333333,0.495,1.0,1.0,0.09133333333333325,0.688423349961627,0.5335184380230176,0.6280070948923472,True,7.841332580463014,0.901
fusion_cage_gyroid,gyroid,infill1_3cabd755,infill1,diversify,cached,0.0,reused existing output,2.0596,0.4239,0.9774,3478.6794,6000.0,15.411,16812.821,25.4808,0.001808,0.4239,228.4,0.4202201,15.411,663716.814159292,15.929203539823009,25.4808,42.467999999999996,22.36978430818499,13.73583246993815,708.9,0.0,0.4239,16812.821,4.833104482120428,3478.6794,0.001808,2.0596,0.5797799,15.889218115395977,0.4141878549792163,708.865906216116,22.711742055032722,13.945806525020092,15.570848345591239,25.097150126962323,0.3679610867372842,0.2713864306784661,0.10110049999999984,1.0,1.0,1.0,0.826,0.5530866270145818,0.5361967601541469,0.3955885513337164,True,12.929203539823009,0.7089
fusion_cage_gyroid,gyroid,infill2_520be93a,infill2,exploit,cached,0.0,reused existing output,2.2125,0.3347,1.4913,3294.3671,6000.0,14.594,14316.269,27.6263,0.0019156,0.3347,188.4,0.4509388166666667,14.594,626435.5815410316,15.034453956984759,27.6263,46.04383333333333,20.632513221097287,12.669087065586053,882.1999999999999,0.0,0.3347,14316.269,4.345681147677804,3294.3671,0.0019156,2.2125,0.5490611833333333,14.943313614989268,0.4705990318896688,882.120242833707,20.42866239954373,12.54391550849176,14.071594692608567,27.901973651134934,0.4715619954982924,0.3310364028676827,0.2546940833333334,0.5890000000000003,1.0,1.0,0.23133333333333336,0.5824779355333844,0.4809614106207485,0.4347399612556901,True,12.034453956984759,0.8822
fusion_cage_gyroid,gyroid,infill2_8c242c86,infill2,explore,cached,0.0,reused existing output,2.508,0.4889,1.2443,3474.9351,6000.0,15.394,13579.992,25.8325,0.0018129,0.4889,216.5,0.42084415,15.394,661922.8859837828,15.886149263610786,25.8325,43.05416666666667,22.06522791057776,13.548824155617924,890.5,0.0,0.4889,13579.992,3.9079843534343994,3474.9351,0.0018129,2.508,0.57915585,16.09299994053836,0.42128813078035443,890.4713877236294,22.758236948995044,13.974356021312746,15.382145165273617,25.045876852300285,0.3484847155158111,0.2742567157592809,0.10422074999999978,0.5475,1.0,1.0,1.0,0.5536981964696853,0.4646715366472034,0.3516009135202176,True,12.886149263610786,0.8905
fusion_cage_gyroid,gyroid,verify_882074c3,verify,optimum,cached,0.0,reused existing output,2.0513,0.3282,0.5,2722.1711,6000.0,12.059000000000001,18445.193,35.49,0.0025177,0.3282,191.2,0.5463048166666666,12.059000000000001,476625.49152003817,11.439011796480916,35.49,59.15,16.06086221470837,9.861932938856015,800.0,0.0,0.3282,18445.193,6.775912432543274,2722.1711,0.0025177,2.0513,0.45369518333333336,11.62470513921602,0.5378301861886332,800.0000443485408,16.27794440101278,9.995229018165741,12.284587857450951,35.01670640701634,0.7117862159973747,0.5707325469012723,0.7315240833333332,1.0,1.0,1.0,0.188,0.6736737336914811,0.5723124260759993,0.724015826912555,True,8.439011796480916,0.8
fusion_cage_gyroid,gyroid,verify_82c18518,verify,alt1,cached,0.0,reused existing output,2.1158,0.3444,0.6395,2836.6735,6000.0,12.566,17447.25,33.095,0.0024386,0.3444,193.4,0.5272210833333333,12.566,492085.62289838435,11.810054949561223,33.095,55.15833333333333,17.223145490255327,10.575615651911166,819.3000000000001,0.0,0.3444,17447.25,6.150602104895047,2836.6735,0.0024386,2.1158,0.4727789166666667,12.25034039809732,0.5246047980740873,819.2366943059316,17.270604400664933,10.60475708812759,12.635784769557757,33.00405630147226,0.6765422048490524,0.5459963366959184,0.6361054166666664,0.9034999999999996,1.0,1.0,0.29599999999999993,0.6554345740598618,0.5502332823532137,0.6890182200215993,True,8.810054949561223,0.8193
fusion_cage_gyroid,gyroid,verify_63644003,verify,alt2,cached,0.0,reused existing output,2.0735,0.3397,0.7821,2943.5542,6000.0,13.04,17820.254,31.7564,0.002279,0.3397,195.0,0.5094076333333333,13.04,526546.7310223782,12.637121544537075,31.7564,52.92733333333333,17.949137811590735,11.02140041062589,800.6999999999999,0.0,0.3397,17820.254,6.0539921432396255,2943.5542,0.002279,2.0735,0.4905923666666667,12.900907461402227,0.5069651065366223,800.656782987681,18.25356516051828,11.208329484528768,13.10476658261632,31.226776522149592,0.6477384988405804,0.4908585636975283,0.5470381666666664,0.9965000000000004,1.0,1.0,0.2646666666666667,0.6383825786646201,0.5584858668446866,0.6565467119502096,True,9.637121544537075,0.8007
fusion_cage_kelvin,kelvin,screen_ff8427a1,screen,,cached,0.0,reused existing output,1.5,0.3,0.5,1859.1599,6000.0,8.236,21428.8,75.1017,0.0059026,0.3,128.3,0.6901400166666667,8.236,203300.24057195135,4.879205773726833,75.1017,125.1695,7.589708355469983,4.660347235814902,599.9999999999999,1.0,0.3,21428.8,11.52606615493374,1859.1599,0.0059026,1.5,0.3098599833333333,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.8112049117421335,0.6383236990297749,0.0,False,1.8792057737268326,
fusion_cage_kelvin,kelvin,screen_67b2dd89,screen,,cached,0.0,reused existing output,1.5,0.3,1.5,2610.7755,6000.0,11.566,18256.884,36.4419,0.0028591,0.3,126.7,0.56487075,11.566,419712.4969395964,10.073099926550315,36.4419,60.73649999999999,15.64133593473447,9.604329082731692,599.9999999999999,1.0,0.3,18256.884,6.99289693809368,2610.7755,0.0028591,1.5,0.43512925,,,,,,,,,0.661793338229979,0.82435375,1.0,1.0,1.0,0.0,0.6914092478894858,0.5681461545802384,0.0,False,7.073099926550315,
fusion_cage_kelvin,kelvin,screen_c3241ff0,screen,,failed,0.0,cached: ntopcl exit code 2; see ntopcl.log,1.5,0.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
fusion_cage_kelvin,kelvin,screen_bf965670,screen,,failed,0.0,cached: ntopcl exit code 2; see ntopcl.log,1.5,0.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
fusion_cage_kelvin,kelvin,screen_1ec857f9,screen,,cached,0.0,reused existing output,4.0,0.3,0.5,710.4042,6000.0,3.1470000000000002,4747.187,111.1121,0.0101011,0.3,44.6,0.8815993,3.1470000000000002,118798.94268941006,2.8511746245458416,111.1121,185.1868333333333,5.129954343406344,3.1499719652495095,2100.0,1.0,0.3,4747.187,6.682374625600469,710.4042,0.0101011,4.0,0.11840070000000003,,,,,,,,,1.0,0.12267133333333363,0.0,1.0,1.0,0.0,0.9942800268610898,0.2692487809684315,0.0,False,0.14882537545415842,
fusion_cage_kelvin,kelvin,screen_1caa006a,screen,,cached,0.0,reused existing output,4.0,0.3,1.5,1697.2764,6000.0,7.518999999999999,4221.051,37.4676,0.0034061,0.3,45.0,0.7171206,7.518999999999999,352309.09251049586,8.4554182202519,37.4676,62.446,15.21314415655126,9.341404306654283,2100.0,1.0,0.3,4221.051,2.4869555718797485,1697.2764,0.0034061,4.0,0.2828794,,,,,,,,,0.76963878531654,1.0,0.0,1.0,1.0,0.0,0.8369987528779739,0.2576082039397519,0.0,False,5.4554182202519,
fusion_cage_kelvin,kelvin,screen_1dd3a361,screen,,cached,0.0,reused existing output,4.0,0.9,0.5,2132.8784,6000.0,9.449000000000002,10438.338,69.4258,0.0049387,0.9,148.2,0.6445202666666667,9.449000000000002,242978.92157855307,5.831494117885274,69.4258,115.70966666666665,8.210204275643926,5.041353502588375,1500.0,1.0,0.9,10438.338,4.894014586110488,2132.8784,0.0049387,4.0,0.35547973333333327,,,,,,,,,0.9445670588076484,1.0,0.0,1.0,1.0,1.0,0.7675676323867996,0.395163528481141,0.0,False,2.831494117885274,
fusion_cage_kelvin,kelvin,screen_bf65566c,screen,,cached,0.0,reused existing output,4.0,0.9,1.5,2840.6816,6000.0,12.584,8686.113,37.3206,0.0026597,0.9,147.3,0.5265530666666667,12.584,451178.704365154,10.828288904763694,37.3206,62.201,15.273066349415604,9.378198635606074,1500.0,1.0,0.9,8686.113,3.0577566313662183,2840.6816,0.0026597,4.0,0.4734469333333333,,,,,,,,,0.6114474063490871,0.6327653333333334,0.0,1.0,1.0,1.0,0.6547870299309286,0.35639615638708527,0.0,False,7.828288904763694,
fusion_cage_kelvin,kelvin,screen_ad275d17,screen,,cached,0.0,reused existing output,2.75,0.6,1.0,2418.5566,6000.0,10.714,12772.259,48.4033,0.0035308,0.6,142.3,0.5969072333333334,10.714,339866.31924776256,8.1567916619463,48.4033,80.67216666666667,11.776056591182833,7.23091194195437,1049.9999999999998,1.0,0.6,12772.259,5.280942773884226,2418.5566,0.0035308,2.75,0.4030927666666666,,,,,,,,,0.7895472225369133,0.9845361666666671,0.0,1.0,1.0,1.0,0.7220596699923254,0.4468007233876916,0.0,False,5.156791661946301,
fusion_cage_kelvin,kelvin,rsm_973dea26,rsm,,cached,0.0,reused existing output,1.5,0.6,1.0,4660.0781,6000.0,20.644,37776.007,33.5242,0.0012947,0.6,322.4,0.22332031666666674,20.644,926855.6422337221,22.244535413609334,33.5242,55.873666666666665,17.00264286694388,10.440219304263785,299.99999999999994,1.0,0.6,37776.007,8.106303411524369,4660.0781,0.0012947,1.5,0.7766796833333333,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.3648311588641596,1.0,0.0,False,19.244535413609334,
fusion_cage_kelvin,kelvin,rsm_a74eb263,rsm,,cached,0.0,reused existing output,4.0,0.6,1.0,1718.136,6000.0,7.611,6914.543,50.8391,0.0046217,0.6,86.1,0.713644,7.611,259644.71947551766,6.231473267412424,50.8391,84.73183333333333,11.211842853236979,6.884464909882354,1799.9999999999998,1.0,0.6,6914.543,4.024444514287577,1718.136,0.0046217,4.0,0.28635600000000005,,,,,,,,,0.9179017821725051,1.0,0.0,1.0,1.0,1.0,0.8336890828856485,0.31720078285876196,0.0,False,3.231473267412424,
fusion_cage_kelvin,kelvin,rsm_b8b943bc,rsm,,cached,0.0,reused existing output,2.75,0.3,1.0,1397.4552,6000.0,6.191000000000001,7202.402,54.6587,0.004969,0.3,60.3,0.7670908,6.191000000000001,241497.28315556448,5.795934795733547,54.6587,91.09783333333334,10.42834900939832,6.403372198753354,1349.9999999999998,1.0,0.3,7202.402,5.153941249780314,1397.4552,0.004969,2.75,0.23290920000000004,,,,,,,,,0.9469376802844301,0.8860613333333336,0.0,1.0,1.0,0.0,0.8847731197237143,0.32356956367379586,0.0,False,2.7959347957335474,
fusion_cage_kelvin,kelvin,rsm_8f532dab,rsm,,cached,0.0,reused existing output,2.75,0.9,1.0,3641.6849,6000.0,16.133000000000003,18130.494,40.7795,0.001997,0.9,240.6,0.39305251666666663,16.133000000000003,600901.3520280421,14.42163244867301,40.7795,67.96583333333334,13.977611299795239,8.582743780576026,749.9999999999999,1.0,0.9,18130.494,4.978600427510902,3641.6849,0.001997,2.75,0.6069474833333334,,,,,,,,,0.37189117008846595,0.0,1.0,1.0,1.0,1.0,0.5271129125095931,0.5653498195439459,0.0,False,11.42163244867301,
fusion_cage_kelvin,kelvin,rsm_25c19597,rsm,,cached,0.0,reused existing output,2.75,0.6,0.5,2082.1676,6000.0,9.224,13474.553,70.6858,0.0051212,0.6,144.5,0.6529720666666666,9.224,234320.08123096148,5.623681949543076,70.6858,117.80966666666667,8.063854409230707,4.951489549527627,1049.9999999999998,1.0,0.6,13474.553,6.471406528465815,2082.1676,0.0051212,2.75,0.34702793333333337,,,,,,,,,0.9584212033637949,1.0,0.0,1.0,1.0,1.0,0.7756619339984651,0.46233873523972135,0.0,False,2.6236819495430757,
fusion_cage_kelvin,kelvin,rsm_4fe9a9c9,rsm,,cached,0.0,reused existing output,2.75,0.6,1.5,2806.3516,6000.0,12.432,11357.991,38.1647,0.0026611,0.6,144.2,0.5322747333333333,12.432,450941.3400473488,10.822592161136372,38.1647,63.60783333333334,14.93526740679214,9.170778232240787,1049.9999999999998,1.0,0.6,11357.991,4.047244472146684,2806.3516,0.0026611,2.75,0.4677252666666667,,,,,,,,,0.6118271892575752,0.6613736666666665,0.0,1.0,1.0,1.0,0.6602551803530314,0.41551053303159236,0.0,False,7.822592161136372,
fusion_cage_kelvin,kelvin,lhs_254db115,lhs,,cached,0.0,reused existing output,3.4557,0.6033,1.4507,2339.1581,6000.0,10.362,8265.796,34.4042,0.0031277,0.6033,106.1,0.6101403166666666,10.362,383668.51040700835,9.208044249768202,34.4042,57.34033333333334,16.567744635829346,10.173176530772405,1470.1200000000001,1.0,0.6033,8265.796,3.533662816549253,2339.1581,0.0031277,3.4557,0.38985968333333343,,,,,,,,,0.7194637166821198,1.0,0.0,1.0,1.0,1.0,0.734722755180353,0.3470967881344595,0.0,False,6.208044249768202,
fusion_cage_kelvin,kelvin,lhs_00b5db6c,lhs,,cached,0.0,reused existing output,3.0566,0.3094,0.7688,1134.1936,6000.0,5.024,6745.947,70.9545,0.0064504,0.3094,56.8,0.8109677333333334,5.024,186034.97457522014,4.464839389805284,70.9545,118.2575,8.033317125763695,4.932738585995251,1524.5599999999997,1.0,0.3094,6745.947,5.947791452887761,1134.1936,0.0064504,3.0566,0.18903226666666662,,,,,,,,,1.0,0.5935484444444442,0.0,1.0,1.0,0.06266666666666679,0.9267555640828856,0.3134706546699909,0.0,False,1.4648393898052836,
fusion_cage_kelvin,kelvin,lhs_070c87e2,lhs,,cached,0.0,reused existing output,2.5228,0.5356,0.5886,2057.318,6000.0,9.114,14113.258,68.344,0.0050052,0.5356,137.9,0.6571136666666666,9.114,239750.65931431315,5.754015823543515,68.344,113.90666666666667,8.340161535760272,5.121151820203676,978.0800000000002,1.0,0.5356,14113.258,6.860027472661008,2057.318,0.0050052,2.5228,0.3428863333333334,,,,,,,,,0.9497322784304323,1.0,0.10959999999999923,1.0,1.0,1.0,0.7796191481197237,0.4764698624598751,0.5935222987769702,True,2.754015823543515,
fusion_cage_kelvin,kelvin,lhs_d5406d00,lhs,,cached,0.0,reused existing output,2.0254,0.4,1.3666,2479.7106,6000.0,10.985,13942.503,38.2209,0.0030922,0.4,124.3,0.5867149,10.985,388073.21648017596,9.313757195524223,38.2209,63.7015,14.913306594036246,9.157293522653836,815.2399999999999,1.0,0.4,13942.503,5.622633141141551,2479.7106,0.0030922,2.0254,0.41328509999999996,,,,,,,,,0.7124161869650518,0.9335745000000003,0.9238000000000005,1.0,1.0,0.6666666666666667,0.7123105333844972,0.47269196714282363,0.8417465818526725,True,6.313757195524223,
fusion_cage_kelvin,kelvin,lhs_27ad932e,lhs,,cached,0.0,reused existing output,1.851,0.8138,0.8428,5380.4965,6000.0,23.836,35045.945,29.282,0.0009444,0.8138,381.8,0.10325058333333326,23.836,1270648.0304955528,30.49555273189327,29.282,48.803333333333335,19.465883477904516,11.952735468888736,296.80000000000007,1.0,0.8138,35045.945,6.513515063154488,5380.4965,0.0009444,1.851,0.8967494166666667,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.9395983224792239,0.0,False,27.49555273189327,
fusion_cage_kelvin,kelvin,lhs_eb515f3e,lhs,,cached,0.0,reused existing output,2.2975,0.6658,1.1864,3367.3588,6000.0,14.917,17792.48,42.8098,0.0022605,0.6658,210.1,0.43877353333333335,14.917,530856.0053085601,12.740544127405443,42.8098,71.34966666666668,13.314708314451362,8.175698087821013,712.6999999999999,1.0,0.6658,17792.48,5.283808782123248,3367.3588,0.0022605,2.2975,0.5612264666666666,,,,,,,,,0.4839637248396372,0.19386766666666672,1.0,1.0,1.0,1.0,0.5708581158864159,0.5578713767007037,0.5479693566410615,True,9.740544127405443,
fusion_cage_kelvin,kelvin,lhs_41176075,lhs,,cached,0.0,reused existing output,3.6405,0.7684,0.611,2036.7162,6000.0,9.023,10434.975,63.6687,0.0049506,0.7684,135.2,0.6605473,9.023,242394.86122894194,5.8174766694946065,63.6687,106.1145,8.952593660621309,5.497206633714839,1415.8999999999999,1.0,0.7684,10434.975,5.123431040613316,2036.7162,0.0049506,3.6405,0.33945270000000005,,,,,,,,,0.9455015553670262,1.0,0.0,1.0,1.0,1.0,0.7828928434382195,0.3950891232692805,0.0,False,2.8174766694946065,
fusion_cage_kelvin,kelvin,lhs_339dfff3,lhs,,cached,0.0,reused existing output,1.5823,0.5414,0.9786,3779.2125,6000.0,16.742,30287.451,40.536,0.0019038,0.5414,252.4,0.37013125,16.742,630318.3107469272,15.12763945792625,40.536,67.56,14.061574896388395,8.63430037497533,407.98,1.0,0.5414,30287.451,8.014222804354082,3779.2125,0.0019038,1.5823,0.62986875,,,,,,,,,0.32482403613825,0.0,0.5399,1.0,1.0,1.0,0.5052043361473522,0.8343182885193547,0.0,False,12.12763945792625,
fusion_cage_kelvin,kelvin,lhs_7f7cc8d0,lhs,,cached,0.0,reused existing output,2.8247,0.8972,1.2609,3755.329,6000.0,16.636000000000003,16016.097,40.0052,0.0018744,0.8972,239.5,0.3741118333333333,16.636000000000003,640204.8655569783,15.364916773367481,40.0052,66.67533333333334,14.248147740793694,8.748862647855779,797.62,1.0,0.8972,16016.097,4.264898494912163,3755.329,0.0018744,2.8247,0.6258881666666667,,,,,,,,,0.30900554844216793,0.0,1.0,1.0,1.0,1.0,0.5090176515732923,0.5185695172120222,0.0,False,12.364916773367481,
fusion_cage_kelvin,kelvin,lhs_1835763f,lhs,,cached,0.0,reused existing output,3.7981,0.4637,1.0885,1586.5122,6000.0,7.0280000000000005,6267.536,49.5351,0.0045032,0.4637,69.0,0.7355813,7.0280000000000005,266477.1717889501,6.395452122934802,49.5351,82.5585,11.50699201172502,7.065696849304836,1815.1599999999999,1.0,0.4637,6267.536,3.9505123250864385,1586.5122,0.0045032,3.7981,0.2644187,,,,,,,,,0.9069698584710132,1.0,0.0,1.0,1.0,1.0,0.8546623177283192,0.3028859767599683,0.0,False,3.3954521229348016,
fusion_cage_kelvin,kelvin,infill1_547b85db,infill1,exploit,cached,0.0,reused existing output,2.0833,0.45,0.5,2018.028,6000.0,8.94,17372.322,73.0032,0.0053055,0.45,139.9,0.663662,8.94,226180.37885213457,5.4283290924512295,73.0032,121.67200000000003,7.807876914984547,4.794310386394021,799.9799999999999,1.0,0.45,17372.322,8.608563409427422,2018.028,0.0053055,2.0833,0.336338,5.4556801570175235,0.6577767631276585,799.9799999999999,7.8168026138629685,4.799791078687789,9.096314945169608,72.91984052266005,0.9744543519983315,0.9714447271699181,1.0,1.0,1.0,1.0,1.0,0.7858787413660783,0.5485755262680856,0.9748039223259524,True,2.4283290924512295,
fusion_cage_kelvin,kelvin,infill1_13132fc4,infill1,explore,cached,0.0,reused existing output,1.5081,0.3437,0.8639,2419.725,6000.0,10.719,22297.45,52.5754,0.0036565,0.3437,150.2,0.5967125,10.719,328182.6883631888,7.876384520716531,52.5754,87.62566666666667,10.8415722942669,6.65710579472529,561.16,1.0,0.3437,22297.45,9.214869458306213,2419.725,0.0036565,1.5081,0.4032875,7.515449830960689,0.609598192086134,561.16,10.49334413611393,6.4432814870875,10.377100455832048,54.32014738164224,0.8874486955871937,0.8082410319522313,0.9835625,1.0,1.0,1.0,0.2913333333333334,0.7218797966231774,0.6575422798453103,0.8765608677009596,True,4.876384520716531,
fusion_cage_kelvin,kelvin,infill1_32f8d08d,infill1,diversify,cached,0.0,reused existing output,2.2477,0.4413,0.8464,2042.6119,6000.0,9.049,13829.991,52.2745,0.0044463,0.4413,121.8,0.6595646833333333,9.049,269887.322043047,6.477295729033128,52.2745,87.12416666666667,10.903978039005633,6.695425111670126,907.3199999999999,1.0,0.4413,13829.991,6.770738484388541,2042.6119,0.0044463,2.2477,0.3404353166666667,6.762526051262082,0.6560569776354194,907.3199999999999,9.971763604597642,6.123012739665219,9.142116172752873,57.16140319824593,0.7956522733490428,0.9015136180644582,1.0,0.4634000000000003,1.0,1.0,0.9420000000000001,0.7819575019186492,0.4702026780566353,0.8003379582570075,True,3.477295729033128,
